player_id,region,total_playtime_hours,days_active,spending_category,total_spent,battle_pass_purchases,skins_purchased,loot_boxes_purchased,days_since_last_purchase,daily_sessions,sessions_per_week,churn_status,d1_retention,d7_retention,d30_retention,arpu,arppu
4335,EU,92,13,Free,0,0,0,3,29,1,36,No,1,1,0,0.0,0.0
4336,NA,72,25,Free,0,0,4,3,20,2,29,No,1,1,0,0.0,0.0
4337,EU,215,261,Free,0,0,0,4,55,1,25,No,1,0,0,0.0,0.0
4338,LATAM,61,128,Free,10,0,3,4,12,1,20,No,1,1,0,0.078125,0.078125
4339,EU,150,39,Small Spender,0,0,0,1,26,0,9,No,0,1,0,0.0,0.0
4340,NA,80,157,Free,0,0,1,1,1,3,1,Yes,1,0,1,0.0,0.0
4341,EU,45,364,Free,0,0,1,4,53,0,26,No,1,1,0,0.0,0.0
4342,NA,105,185,Small Spender,50,0,1,1,59,1,26,No,1,0,0,0.2702702702702703,0.2702702702702703
4343,APAC,132,174,Free,0,0,1,0,28,2,8,Yes,1,0,0,0.0,0.0
4344,APAC,146,186,Free,0,0,0,2,26,2,5,Yes,1,1,0,0.0,0.0
4345,EU,178,281,Free,0,1,4,2,58,5,22,Yes,1,0,1,0.0,0.0
4346,EU,247,74,Free,5,0,2,4,21,4,26,No,1,0,0,0.06756756756756757,0.06756756756756757
4347,APAC,112,295,Free,0,0,3,3,57,4,20,Yes,1,1,0,0.0,0.0
4348,EU,66,16,Small Spender,50,0,2,3,46,4,23,Yes,1,0,0,3.125,3.125
4349,APAC,122,188,Free,0,0,2,3,30,2,15,No,1,0,0,0.0,0.0
4350,EU,86,172,Free,0,0,4,2,47,5,28,No,1,0,1,0.0,0.0
4351,APAC,146,186,Dolphin,0,0,1,4,15,3,22,No,0,0,0,0.0,0.0
4352,EU,35,32,Free,5,0,5,1,17,0,16,Yes,0,1,0,0.15625,0.15625
4353,EU,218,63,Whale,0,0,3,3,0,0,41,Yes,1,1,0,0.0,0.0
4354,LATAM,142,349,Free,0,0,2,1,36,3,23,No,0,0,0,0.0,0.0
4355,EU,15,301,Small Spender,50,1,2,2,43,2,19,No,1,1,1,0.16611295681063123,0.16611295681063123
4356,EU,64,309,Small Spender,0,0,3,1,2,0,21,No,1,0,0,0.0,0.0
4357,NA,140,189,Dolphin,0,0,2,4,2,4,17,No,1,1,0,0.0,0.0
4358,EU,158,306,Free,0,1,1,4,52,4,29,Yes,1,0,0,0.0,0.0
4359,EU,36,26,Free,100,0,1,0,8,3,17,No,1,1,1,3.8461538461538463,3.8461538461538463
4360,NA,135,346,Free,10,0,2,2,11,1,19,Yes,1,0,1,0.028901734104046242,0.028901734104046242
4361,NA,2,39,Dolphin,10,0,7,2,37,4,4,No,1,1,0,0.2564102564102564,0.2564102564102564
4362,EU,95,193,Free,0,0,2,4,34,4,37,No,1,0,0,0.0,0.0
4363,APAC,155,163,Dolphin,0,0,3,3,39,0,12,No,1,0,0,0.0,0.0
4364,EU,72,53,Free,0,1,4,3,23,3,12,No,1,0,0,0.0,0.0
4365,NA,24,174,Free,0,1,1,1,57,4,23,No,1,1,0,0.0,0.0
4366,APAC,107,196,Free,0,0,0,5,49,1,31,No,1,0,0,0.0,0.0
4367,NA,69,211,Free,50,0,2,3,33,3,33,No,1,1,1,0.23696682464454977,0.23696682464454977
4368,EU,131,278,Small Spender,0,0,3,3,55,5,11,Yes,1,0,0,0.0,0.0
4369,NA,55,188,Free,5,0,4,2,2,3,30,No,1,1,0,0.026595744680851064,0.026595744680851064
4370,NA,61,308,Dolphin,0,1,0,0,33,3,25,No,1,1,0,0.0,0.0
4371,NA,0,331,Free,5,0,0,2,26,3,29,No,1,0,0,0.015105740181268883,0.015105740181268883
4372,EU,108,214,Small Spender,0,0,1,2,4,5,32,No,1,1,0,0.0,0.0
4373,NA,91,329,Small Spender,0,0,3,0,25,2,25,No,1,0,0,0.0,0.0
4374,EU,40,29,Free,0,1,4,1,41,4,45,No,1,0,1,0.0,0.0
4375,EU,109,171,Free,200,0,3,0,42,4,17,No,1,1,0,1.1695906432748537,1.1695906432748537
4376,EU,151,122,Free,200,1,3,3,58,3,10,No,0,0,0,1.639344262295082,1.639344262295082
4377,EU,89,159,Free,0,0,1,3,58,1,14,Yes,1,1,1,0.0,0.0
4378,APAC,113,86,Dolphin,0,0,2,2,51,2,21,No,0,0,0,0.0,0.0
4379,NA,113,302,Whale,0,0,3,2,15,4,19,No,0,1,0,0.0,0.0
4380,EU,39,4,Small Spender,0,0,2,0,12,4,38,No,1,1,1,0.0,0.0
4381,NA,202,2,Small Spender,10,0,1,5,41,2,21,Yes,1,0,0,5.0,5.0
4382,NA,76,133,Free,0,0,0,2,50,2,26,Yes,1,1,0,0.0,0.0
4383,EU,132,302,Free,0,0,2,5,50,2,11,No,1,0,0,0.0,0.0
4384,EU,138,79,Small Spender,5,0,1,7,6,3,19,No,1,0,0,0.06329113924050633,0.06329113924050633
4385,LATAM,93,147,Free,0,0,3,5,55,2,27,No,1,0,0,0.0,0.0
4386,EU,130,166,Small Spender,5,1,0,2,26,2,20,No,1,1,1,0.030120481927710843,0.030120481927710843
4387,LATAM,112,315,Small Spender,0,1,1,3,25,5,5,No,0,0,0,0.0,0.0
4388,NA,29,238,Free,50,1,1,3,2,3,19,Yes,1,1,1,0.21008403361344538,0.21008403361344538
4389,NA,83,328,Free,0,0,2,4,43,0,1,Yes,0,1,1,0.0,0.0
4390,NA,69,276,Small Spender,0,0,3,4,59,0,6,No,1,1,1,0.0,0.0
4391,NA,76,204,Free,200,0,1,1,10,4,21,Yes,1,0,0,0.9803921568627451,0.9803921568627451
4392,EU,34,53,Small Spender,0,0,2,5,4,4,1,No,0,0,0,0.0,0.0
4393,EU,156,107,Free,100,0,2,5,11,5,4,Yes,1,0,0,0.9345794392523364,0.9345794392523364
4394,NA,180,55,Free,5,0,4,1,33,3,24,Yes,1,1,0,0.09090909090909091,0.09090909090909091
4395,LATAM,148,246,Free,100,0,1,2,24,0,25,No,1,1,0,0.4065040650406504,0.4065040650406504
4396,APAC,163,164,Small Spender,0,1,1,8,30,1,23,No,1,0,1,0.0,0.0
4397,NA,82,15,Free,0,0,6,6,15,4,18,No,1,0,1,0.0,0.0
4398,NA,68,1,Free,50,1,2,5,40,4,18,Yes,1,0,0,50.0,50.0
4399,NA,61,351,Free,50,0,3,1,19,2,32,Yes,1,1,0,0.14245014245014245,0.14245014245014245
4400,NA,132,137,Free,5,0,2,4,30,3,17,No,1,1,0,0.0364963503649635,0.0364963503649635
4401,NA,111,151,Free,0,1,4,3,36,1,13,No,0,1,0,0.0,0.0
4402,EU,96,180,Free,100,1,3,2,43,1,41,No,0,0,1,0.5555555555555556,0.5555555555555556
4403,NA,164,232,Free,0,1,1,3,17,0,40,Yes,1,0,1,0.0,0.0
4404,EU,120,188,Free,5,1,4,2,15,2,6,Yes,1,1,0,0.026595744680851064,0.026595744680851064
4405,LATAM,58,18,Free,0,1,2,1,4,2,28,No,1,1,1,0.0,0.0
4406,APAC,65,225,Free,0,0,3,2,49,2,15,Yes,0,0,1,0.0,0.0
4407,LATAM,134,105,Free,0,0,1,5,58,3,29,No,1,0,0,0.0,0.0
4408,NA,152,206,Free,50,0,3,4,22,1,3,No,1,1,0,0.24271844660194175,0.24271844660194175
4409,EU,127,186,Free,10,0,4,6,31,3,19,No,1,1,0,0.053763440860215055,0.053763440860215055
4410,EU,194,65,Whale,200,0,3,5,50,3,16,No,1,0,0,3.076923076923077,3.076923076923077
4411,NA,181,333,Free,0,0,2,7,18,3,14,No,1,1,0,0.0,0.0
4412,NA,122,207,Small Spender,0,0,3,1,42,3,24,No,1,0,0,0.0,0.0
4413,APAC,58,229,Free,0,0,0,2,50,1,13,No,1,0,1,0.0,0.0
4414,EU,34,69,Small Spender,0,1,2,5,22,2,29,No,0,1,0,0.0,0.0
4415,EU,80,142,Dolphin,0,0,1,3,44,4,18,No,1,1,0,0.0,0.0
4416,EU,137,206,Free,0,1,1,1,57,3,29,Yes,0,0,0,0.0,0.0
4417,EU,191,174,Small Spender,0,1,2,1,4,2,26,No,1,0,1,0.0,0.0
4418,NA,120,197,Free,0,0,3,1,29,3,34,Yes,1,0,0,0.0,0.0
4419,NA,158,331,Free,0,0,4,8,3,2,4,No,0,0,0,0.0,0.0
4420,NA,87,307,Free,100,0,5,1,52,1,2,Yes,1,1,0,0.3257328990228013,0.3257328990228013
4421,NA,131,197,Free,10,0,1,3,38,1,16,No,1,1,0,0.050761421319796954,0.050761421319796954
4422,LATAM,141,228,Free,50,0,1,3,2,2,26,No,1,0,1,0.21929824561403508,0.21929824561403508
4423,EU,1,271,Free,50,0,5,2,50,1,26,No,1,0,0,0.18450184501845018,0.18450184501845018
4424,APAC,79,199,Free,0,1,7,1,22,0,28,Yes,0,1,0,0.0,0.0
4425,NA,147,325,Small Spender,10,0,2,4,48,1,14,No,1,1,1,0.03076923076923077,0.03076923076923077
4426,EU,113,15,Free,10,0,2,4,12,3,16,Yes,1,0,0,0.6666666666666666,0.6666666666666666
4427,NA,40,286,Free,0,1,4,1,49,1,23,No,1,1,0,0.0,0.0
4428,NA,0,334,Free,50,0,3,1,29,1,24,No,1,1,0,0.1497005988023952,0.1497005988023952
4429,NA,81,216,Free,0,0,0,2,39,0,12,No,1,0,1,0.0,0.0
4430,APAC,96,35,Free,0,0,2,2,21,3,2,Yes,0,0,0,0.0,0.0
4431,APAC,55,69,Free,5,0,1,6,8,3,26,Yes,1,0,0,0.07246376811594203,0.07246376811594203
4432,EU,107,212,Free,5,1,2,4,52,3,22,No,1,1,1,0.02358490566037736,0.02358490566037736
4433,EU,125,46,Free,0,0,0,7,54,3,1,No,1,0,0,0.0,0.0
4434,LATAM,133,248,Dolphin,0,0,2,2,9,2,1,Yes,1,1,0,0.0,0.0
4435,NA,0,85,Free,0,0,3,4,39,3,26,Yes,1,1,0,0.0,0.0
4436,NA,34,48,Free,0,0,2,6,55,1,24,No,0,0,0,0.0,0.0
4437,NA,84,231,Free,200,0,4,3,39,5,29,Yes,1,0,0,0.8658008658008658,0.8658008658008658
4438,APAC,128,67,Whale,50,1,3,2,48,5,16,No,0,0,0,0.746268656716418,0.746268656716418
4439,LATAM,124,89,Small Spender,10,0,3,3,16,6,15,No,1,1,0,0.11235955056179775,0.11235955056179775
4440,NA,123,219,Free,0,1,1,3,40,3,38,No,1,1,1,0.0,0.0
4441,LATAM,80,52,Free,0,1,1,3,52,1,19,Yes,1,1,0,0.0,0.0
4442,APAC,83,22,Free,0,0,1,2,7,3,32,No,1,0,0,0.0,0.0
4443,NA,63,99,Free,0,0,0,6,32,4,21,No,0,1,0,0.0,0.0
4444,EU,138,131,Small Spender,0,1,4,2,58,2,21,No,1,1,1,0.0,0.0
4445,EU,53,88,Free,0,1,7,3,15,3,34,No,0,1,1,0.0,0.0
4446,LATAM,142,136,Free,0,0,2,3,28,1,29,No,1,1,0,0.0,0.0
4447,NA,110,39,Free,0,0,3,1,40,3,28,Yes,0,0,0,0.0,0.0
4448,APAC,97,18,Small Spender,0,0,2,3,19,4,26,No,1,1,0,0.0,0.0
4449,NA,67,105,Free,0,0,2,2,57,3,27,Yes,0,1,0,0.0,0.0
4450,APAC,32,146,Small Spender,10,0,2,0,54,0,18,Yes,1,1,0,0.0684931506849315,0.0684931506849315
4451,EU,67,336,Free,0,0,3,5,17,2,23,No,1,0,0,0.0,0.0
4452,EU,83,224,Small Spender,10,0,0,8,5,3,25,No,1,1,0,0.044642857142857144,0.044642857142857144
4453,APAC,0,117,Free,5,0,2,3,40,5,23,No,0,1,0,0.042735042735042736,0.042735042735042736
4454,APAC,90,1,Free,50,1,2,3,27,3,23,Yes,1,1,0,50.0,50.0
4455,LATAM,146,117,Small Spender,0,0,3,6,57,0,17,No,0,1,0,0.0,0.0
4456,NA,128,26,Small Spender,0,0,1,4,45,5,14,No,1,0,0,0.0,0.0
4457,APAC,75,12,Free,0,0,4,3,15,2,20,No,1,1,0,0.0,0.0
4458,NA,102,294,Small Spender,100,1,2,1,11,3,17,Yes,0,0,0,0.3401360544217687,0.3401360544217687
4459,EU,72,341,Small Spender,5,0,0,2,18,1,13,No,1,1,0,0.01466275659824047,0.01466275659824047
4460,EU,107,169,Free,0,0,2,6,7,2,28,Yes,1,1,0,0.0,0.0
4461,EU,177,53,Dolphin,0,1,1,0,36,3,37,Yes,1,0,0,0.0,0.0
4462,EU,148,269,Free,0,1,1,5,59,3,28,No,1,0,1,0.0,0.0
4463,LATAM,126,248,Small Spender,0,0,0,4,47,2,19,Yes,1,0,1,0.0,0.0
4464,NA,75,128,Free,10,0,0,5,8,5,15,Yes,0,1,0,0.078125,0.078125
4465,APAC,137,76,Free,0,0,9,1,38,2,29,No,1,1,0,0.0,0.0
4466,EU,15,269,Small Spender,0,0,0,3,40,1,23,No,0,0,1,0.0,0.0
4467,NA,87,146,Free,0,0,0,0,16,2,25,Yes,1,1,1,0.0,0.0
4468,NA,129,48,Free,0,0,1,3,15,3,13,No,1,1,0,0.0,0.0
4469,LATAM,137,199,Dolphin,0,0,2,2,35,1,25,No,1,0,0,0.0,0.0
4470,LATAM,133,71,Small Spender,0,0,2,3,49,4,4,No,1,0,0,0.0,0.0
4471,LATAM,114,92,Free,0,1,1,3,20,3,25,No,0,1,0,0.0,0.0
4472,LATAM,90,209,Free,10,0,5,2,59,3,12,No,1,0,0,0.04784688995215311,0.04784688995215311
4473,NA,126,342,Small Spender,0,0,3,2,17,2,26,No,1,0,0,0.0,0.0
4474,EU,52,339,Free,0,1,1,3,26,2,15,No,1,0,1,0.0,0.0
4475,APAC,57,48,Free,50,1,2,2,18,3,28,Yes,1,1,0,1.0416666666666667,1.0416666666666667
4476,EU,103,29,Free,0,0,2,4,29,2,25,No,0,0,0,0.0,0.0
4477,EU,108,176,Free,0,0,4,3,27,3,30,No,1,1,0,0.0,0.0
4478,EU,8,19,Free,0,0,4,5,36,3,32,No,1,0,0,0.0,0.0
4479,EU,122,355,Small Spender,0,0,4,1,4,1,18,No,1,1,0,0.0,0.0
4480,EU,138,47,Small Spender,0,0,1,3,57,1,32,No,1,1,1,0.0,0.0
4481,NA,96,345,Free,0,0,2,3,35,0,13,No,0,1,0,0.0,0.0
4482,EU,218,60,Free,0,0,0,1,37,0,29,No,0,1,1,0.0,0.0
4483,EU,65,176,Free,10,0,0,2,28,2,2,No,1,1,0,0.056818181818181816,0.056818181818181816
4484,EU,81,255,Free,0,0,2,3,8,1,5,No,1,0,0,0.0,0.0
4485,NA,80,229,Free,100,0,0,4,24,3,40,No,1,0,0,0.4366812227074236,0.4366812227074236
4486,APAC,96,147,Small Spender,50,0,1,3,46,4,23,No,1,0,0,0.3401360544217687,0.3401360544217687
4487,NA,83,298,Free,5,0,1,3,55,0,6,No,1,0,0,0.016778523489932886,0.016778523489932886
4488,EU,29,333,Small Spender,10,0,0,4,5,1,33,No,1,1,0,0.03003003003003003,0.03003003003003003
4489,APAC,72,239,Small Spender,0,0,3,3,55,0,28,Yes,1,1,1,0.0,0.0
4490,EU,95,332,Free,0,0,2,1,11,0,11,No,1,0,0,0.0,0.0
4491,NA,161,188,Free,100,0,4,5,45,2,24,Yes,1,0,0,0.5319148936170213,0.5319148936170213
4492,APAC,210,324,Small Spender,0,0,2,2,29,6,27,Yes,1,1,0,0.0,0.0
4493,EU,166,335,Small Spender,0,0,2,3,48,3,14,No,1,1,0,0.0,0.0
4494,APAC,61,209,Whale,0,0,4,3,58,3,14,No,1,0,1,0.0,0.0
4495,APAC,65,75,Free,0,0,4,4,43,1,1,No,1,1,1,0.0,0.0
4496,EU,92,183,Dolphin,0,0,2,1,52,5,15,Yes,1,1,0,0.0,0.0
4497,EU,189,87,Free,0,0,2,5,8,3,7,No,1,0,0,0.0,0.0
4498,NA,91,271,Free,10,0,4,5,39,0,15,Yes,1,0,0,0.03690036900369004,0.03690036900369004
4499,NA,33,180,Free,0,1,1,2,21,3,27,No,1,1,0,0.0,0.0
4500,EU,74,245,Free,10,1,4,2,45,3,32,Yes,1,1,1,0.04081632653061224,0.04081632653061224
4501,EU,137,346,Small Spender,0,0,3,3,26,2,29,No,1,1,0,0.0,0.0
4502,EU,134,7,Free,0,0,4,3,9,2,24,Yes,1,1,0,0.0,0.0
4503,NA,89,269,Dolphin,0,1,2,3,43,3,14,No,1,1,0,0.0,0.0
4504,NA,134,13,Free,10,0,1,7,12,7,16,No,0,1,0,0.7692307692307693,0.7692307692307693
4505,EU,0,226,Dolphin,50,1,2,5,11,1,30,No,1,0,0,0.22123893805309736,0.22123893805309736
4506,NA,105,266,Free,0,1,2,2,55,0,21,No,1,0,0,0.0,0.0
4507,APAC,143,242,Small Spender,0,1,0,0,46,2,5,No,1,1,0,0.0,0.0
4508,NA,58,180,Free,50,0,2,2,11,1,13,No,1,1,0,0.2777777777777778,0.2777777777777778
4509,EU,58,180,Free,5,0,0,1,27,2,10,No,0,1,0,0.027777777777777776,0.027777777777777776
4510,LATAM,6,126,Small Spender,0,0,3,5,58,2,22,No,0,0,0,0.0,0.0
4511,NA,179,283,Free,0,0,4,1,35,3,14,No,1,0,1,0.0,0.0
4512,EU,63,356,Free,50,0,4,2,14,0,30,No,1,1,1,0.1404494382022472,0.1404494382022472
4513,NA,112,190,Small Spender,0,0,1,3,8,2,20,No,1,0,0,0.0,0.0
4514,EU,130,16,Free,0,0,1,0,17,4,20,Yes,0,0,0,0.0,0.0
4515,EU,175,315,Free,0,0,0,1,59,2,27,No,1,0,1,0.0,0.0
4516,EU,92,21,Free,5,0,1,8,39,2,26,No,1,0,0,0.23809523809523808,0.23809523809523808
4517,EU,73,16,Free,0,0,3,3,26,2,28,Yes,0,0,0,0.0,0.0
4518,LATAM,108,269,Small Spender,50,0,4,4,23,3,20,No,1,1,1,0.18587360594795538,0.18587360594795538
4519,NA,164,33,Free,10,0,4,0,33,3,21,Yes,1,0,0,0.30303030303030304,0.30303030303030304
4520,NA,91,182,Free,0,0,1,4,46,3,15,No,1,0,0,0.0,0.0
4521,LATAM,52,69,Small Spender,0,1,0,4,47,5,16,Yes,1,1,0,0.0,0.0
4522,EU,22,52,Small Spender,200,0,2,1,53,0,21,No,1,0,1,3.8461538461538463,3.8461538461538463
4523,LATAM,38,65,Dolphin,0,1,1,5,8,5,35,No,1,1,0,0.0,0.0
4524,EU,143,300,Free,0,1,3,2,28,1,10,Yes,0,0,1,0.0,0.0
4525,APAC,83,335,Free,200,0,2,5,47,2,7,No,1,0,0,0.5970149253731343,0.5970149253731343
4526,EU,69,228,Free,50,0,4,1,17,2,7,No,1,0,1,0.21929824561403508,0.21929824561403508
4527,APAC,64,222,Free,0,0,3,1,27,2,20,No,1,0,0,0.0,0.0
4528,LATAM,104,272,Free,0,1,2,0,20,5,19,Yes,1,1,0,0.0,0.0
4529,EU,88,18,Small Spender,0,0,1,6,34,2,8,Yes,1,1,0,0.0,0.0
4530,NA,86,218,Small Spender,100,0,0,0,48,4,7,No,1,0,0,0.45871559633027525,0.45871559633027525
4531,NA,167,273,Free,50,0,1,2,22,4,24,No,1,1,0,0.18315018315018314,0.18315018315018314
4532,NA,176,308,Free,0,1,6,5,28,2,15,No,1,1,0,0.0,0.0
4533,NA,19,173,Free,10,1,1,4,36,3,38,No,1,1,1,0.057803468208092484,0.057803468208092484
4534,NA,116,56,Dolphin,10,0,1,2,35,0,21,No,0,0,0,0.17857142857142858,0.17857142857142858
4535,EU,61,349,Dolphin,0,0,1,2,9,1,15,No,1,0,1,0.0,0.0
4536,EU,87,9,Free,5,0,1,0,19,1,19,Yes,1,1,0,0.5555555555555556,0.5555555555555556
4537,EU,115,283,Small Spender,0,0,1,0,10,2,16,No,1,0,1,0.0,0.0
4538,EU,89,293,Free,10,1,0,2,57,0,13,Yes,1,1,0,0.034129692832764506,0.034129692832764506
4539,NA,111,22,Free,0,0,2,3,37,4,1,No,1,1,0,0.0,0.0
4540,NA,133,72,Free,5,0,2,1,20,3,24,No,0,0,1,0.06944444444444445,0.06944444444444445
4541,NA,114,355,Free,0,1,1,5,30,3,28,No,1,1,0,0.0,0.0
4542,EU,67,328,Free,0,0,2,5,12,3,42,No,1,0,0,0.0,0.0
4543,NA,68,172,Free,0,1,2,2,51,2,13,No,1,0,1,0.0,0.0
4544,NA,28,123,Free,5,0,3,4,54,5,23,No,1,0,0,0.04065040650406504,0.04065040650406504
4545,EU,57,91,Free,0,0,6,3,55,2,19,No,0,1,0,0.0,0.0
4546,APAC,198,224,Small Spender,5,0,0,2,17,4,27,Yes,1,1,0,0.022321428571428572,0.022321428571428572
4547,NA,60,292,Free,0,1,1,4,45,5,24,No,1,0,0,0.0,0.0
4548,EU,40,354,Dolphin,5,0,0,3,27,3,33,No,1,1,1,0.014124293785310734,0.014124293785310734
4549,APAC,115,252,Free,0,0,1,2,5,2,9,No,0,0,1,0.0,0.0
4550,APAC,94,298,Free,0,1,1,3,25,3,13,No,1,0,0,0.0,0.0
4551,LATAM,90,256,Free,0,1,4,4,35,3,21,No,1,0,1,0.0,0.0
4552,NA,170,13,Free,0,1,2,3,3,1,24,No,0,0,0,0.0,0.0
4553,NA,127,335,Free,5,0,3,3,31,3,32,Yes,1,0,0,0.014925373134328358,0.014925373134328358
4554,LATAM,73,118,Free,10,0,1,2,1,4,13,No,1,0,0,0.0847457627118644,0.0847457627118644
4555,EU,78,178,Dolphin,0,1,1,3,54,0,1,No,1,0,0,0.0,0.0
4556,EU,74,308,Small Spender,5,0,3,2,21,1,33,No,1,0,1,0.016233766233766232,0.016233766233766232
4557,APAC,143,161,Dolphin,0,0,2,1,12,3,17,No,1,0,0,0.0,0.0
4558,APAC,84,95,Free,0,0,2,3,11,3,14,Yes,1,0,0,0.0,0.0
4559,LATAM,10,314,Free,0,0,0,6,53,1,19,No,1,0,1,0.0,0.0
4560,LATAM,97,168,Free,0,0,0,1,2,4,25,No,0,0,0,0.0,0.0
4561,APAC,23,87,Small Spender,5,0,2,4,7,2,23,No,1,0,0,0.05747126436781609,0.05747126436781609
4562,NA,209,3,Whale,200,0,3,4,56,2,17,No,1,0,1,66.66666666666667,66.66666666666667
4563,LATAM,51,16,Small Spender,0,0,1,2,39,0,14,No,1,1,1,0.0,0.0
4564,NA,91,130,Free,0,1,4,4,28,2,30,No,1,0,0,0.0,0.0
4565,NA,112,23,Free,100,0,2,3,52,5,16,Yes,1,1,1,4.3478260869565215,4.3478260869565215
4566,LATAM,85,98,Free,0,0,3,2,55,3,24,Yes,1,0,0,0.0,0.0
4567,NA,85,158,Free,0,1,5,2,21,3,34,No,1,0,1,0.0,0.0
4568,NA,121,239,Free,0,0,2,3,24,3,34,No,0,1,1,0.0,0.0
4569,NA,176,10,Free,5,0,1,6,7,2,9,No,1,1,1,0.5,0.5
4570,LATAM,138,321,Free,5,1,4,5,8,2,23,No,1,1,1,0.01557632398753894,0.01557632398753894
4571,EU,173,22,Free,5,0,3,2,31,3,3,No,0,0,0,0.22727272727272727,0.22727272727272727
4572,APAC,47,308,Free,0,0,3,3,44,4,21,Yes,1,1,0,0.0,0.0
4573,NA,115,184,Small Spender,10,1,2,2,25,6,30,Yes,1,1,0,0.05434782608695652,0.05434782608695652
4574,APAC,107,217,Free,0,0,2,2,32,4,17,Yes,1,0,0,0.0,0.0
4575,APAC,117,214,Free,200,0,1,3,12,4,13,No,1,1,0,0.9345794392523364,0.9345794392523364
4576,NA,168,336,Small Spender,0,1,3,4,31,1,12,No,0,0,0,0.0,0.0
4577,EU,88,158,Free,0,0,2,3,47,2,5,No,1,0,1,0.0,0.0
4578,NA,79,210,Free,100,1,1,1,42,4,17,No,1,1,0,0.47619047619047616,0.47619047619047616
4579,LATAM,126,133,Dolphin,50,0,2,5,13,2,19,No,1,1,0,0.37593984962406013,0.37593984962406013
4580,EU,11,53,Free,10,0,2,5,56,3,44,No,1,0,0,0.18867924528301888,0.18867924528301888
4581,LATAM,88,229,Free,0,0,4,0,11,3,26,No,1,1,0,0.0,0.0
4582,NA,93,183,Free,50,0,2,3,38,3,25,Yes,0,0,0,0.273224043715847,0.273224043715847
4583,APAC,53,23,Free,5,0,0,6,36,5,1,No,1,0,1,0.21739130434782608,0.21739130434782608
4584,APAC,152,106,Free,10,0,5,4,32,0,30,No,0,1,0,0.09433962264150944,0.09433962264150944
4585,APAC,46,91,Free,200,1,2,5,18,5,24,No,1,1,1,2.197802197802198,2.197802197802198
4586,LATAM,93,119,Free,0,1,1,3,19,2,45,No,1,1,0,0.0,0.0
4587,EU,114,138,Dolphin,0,0,2,5,50,2,10,No,1,0,0,0.0,0.0
4588,NA,167,120,Free,10,0,1,4,50,4,1,Yes,1,1,0,0.08333333333333333,0.08333333333333333
4589,APAC,99,161,Small Spender,0,0,0,7,8,2,25,No,1,0,0,0.0,0.0
4590,APAC,146,208,Free,0,1,0,5,25,5,31,No,1,1,1,0.0,0.0
4591,EU,135,349,Free,0,0,2,2,32,4,34,Yes,1,1,1,0.0,0.0
4592,NA,106,318,Free,5,1,0,6,6,3,29,No,0,1,0,0.015723270440251572,0.015723270440251572
4593,EU,45,338,Small Spender,0,1,2,5,51,4,21,No,1,0,0,0.0,0.0
4594,NA,28,155,Small Spender,0,0,3,2,9,3,22,No,1,0,0,0.0,0.0
4595,EU,105,263,Free,0,0,0,4,27,2,15,No,1,1,0,0.0,0.0
4596,EU,72,356,Free,0,0,3,2,4,0,44,Yes,0,0,0,0.0,0.0
4597,APAC,145,155,Dolphin,0,1,5,4,51,3,34,No,1,0,0,0.0,0.0
4598,NA,137,330,Dolphin,0,0,3,4,35,2,10,No,1,1,0,0.0,0.0
4599,EU,90,313,Free,50,1,1,6,59,4,28,No,1,1,0,0.1597444089456869,0.1597444089456869
4600,NA,42,286,Free,0,1,1,5,51,3,38,Yes,1,0,0,0.0,0.0
4601,NA,125,259,Small Spender,10,0,1,1,16,3,20,Yes,1,1,1,0.03861003861003861,0.03861003861003861
4602,APAC,49,157,Free,10,0,1,5,27,2,21,No,1,1,0,0.06369426751592357,0.06369426751592357
4603,LATAM,62,14,Small Spender,0,0,2,4,1,4,7,Yes,1,0,0,0.0,0.0
4604,EU,51,77,Free,0,0,2,5,21,2,15,No,0,0,0,0.0,0.0
4605,APAC,93,339,Small Spender,50,0,1,4,48,2,16,No,1,1,0,0.14749262536873156,0.14749262536873156
4606,LATAM,158,335,Free,0,0,0,0,58,5,24,No,1,0,0,0.0,0.0
4607,APAC,99,220,Free,0,1,2,3,32,4,28,Yes,1,1,1,0.0,0.0
4608,NA,77,232,Free,0,1,2,3,17,5,19,No,0,1,0,0.0,0.0
4609,LATAM,23,294,Small Spender,0,0,1,4,16,3,21,Yes,1,1,0,0.0,0.0
4610,EU,127,142,Small Spender,0,0,2,1,6,2,27,No,1,0,0,0.0,0.0
4611,NA,60,251,Dolphin,0,0,2,2,31,2,20,No,1,1,0,0.0,0.0
4612,NA,105,296,Dolphin,0,1,3,1,38,2,21,No,1,0,1,0.0,0.0
4613,EU,82,140,Free,5,0,1,4,36,1,25,No,1,0,0,0.03571428571428571,0.03571428571428571
4614,NA,141,142,Free,100,0,0,2,37,2,25,No,1,1,0,0.704225352112676,0.704225352112676
4615,NA,92,129,Small Spender,0,0,4,6,28,3,37,Yes,1,1,0,0.0,0.0
4616,NA,97,324,Dolphin,0,0,1,4,50,6,1,No,1,1,0,0.0,0.0
4617,APAC,124,305,Free,10,1,1,5,47,3,24,No,1,0,0,0.03278688524590164,0.03278688524590164
4618,LATAM,205,18,Free,0,0,2,0,3,5,1,Yes,0,0,0,0.0,0.0
4619,NA,144,243,Free,0,1,4,1,45,0,21,No,1,1,0,0.0,0.0
4620,LATAM,95,164,Free,50,0,2,4,22,1,16,Yes,1,0,1,0.3048780487804878,0.3048780487804878
